ABNEP	37.816733	65.215903	14	A299	B	RAPTA	37.450061	65.632583	17000	Y	PENJI	38.090000	64.816667	05000	Y
ABNEP	37.816733	65.215903	14	B352	B					N	GIREK	37.786111	65.701667	17000	Y
ABNIS	66.186111	112.434167	14	B803	B	PLR	66.408333	112.027056	05500	Y	LIGMA	64.756944	114.854167	05500	Y
ABNIT	60.528611	115.438611	14	A333	L	LEBNA	60.717222	114.817222	05500	Y	GIMAR	60.360556	115.978889	05500	Y
ABNOD	52.996667	112.532500	14	R809	B	RONUL	53.612222	112.020556	09500	Y	BUSOL	52.513889	112.923889	09500	Y
ABNOK	67.045833	62.534722	14	T791	B	NENAM	66.464722	60.750833	05500	Y	ARKUK	67.489167	63.989444	10500	Y
ABNOL	57.390278	30.910556	14	M856	B	GILAP	57.762778	31.071389	05500	N	KUGEK	56.793056	30.704444	05500	Y
ABNOL	57.390278	30.910556	14	P607	B	OKMIT	57.640556	29.119444	05500	Y	GEKSU	57.217222	32.118056	05500	N
ABNOL	57.390278	30.910556	14	W789	L	ABEKU	57.649167	31.124167	05500	N					N
ABNOL	57.390278	30.910556	14	W793	L	ULGAR	57.864722	30.873889	05500	N					N
ABNOT	50.784722	45.555833	14	P135	B	UROBO	50.017778	45.291944	06500	Y	KR	51.031389	45.644444	05500	Y
ABNUK	55.051389	34.976667	14	T464	H	GODBI	54.737500	35.221111	28500	N	ZADAK	55.105000	34.986667	28500	Y
ABNUK	55.051389	34.976667	14	T521	H	GODBI	54.737500	35.221111	28500	N	ZADAK	55.105000	34.986667	28500	Y
ABNUR	50.171389	1.858611	14	UM976	H	KOPOR	49.514167	2.421389	26500	N					N
ABNUR	50.171389	1.858611	14	UT10	H	NITAR	49.920000	2.236389	19500	N	DIMAL	50.492500	1.366389	19500	Y
ABNUS	64.363611	56.534167	14	L991	B	PERAG	65.121389	57.130833	09500	Y	OKROD	64.005556	56.263611	09500	Y
ABNUS	64.363611	56.534167	14	T816	B	DIGUR	64.695278	57.762778	05500	Y	MARAM	63.970000	55.146667	05500	Y
ABNUT	48.567500	136.270000	14	A953	L	HAB	48.545083	135.210361	09500	Y	TIGMA	48.575278	136.816111	07500	Y
ABOBA	60.661667	43.810833	14	T635	B	DIVDO	60.566667	42.122222	05500	N	ROLUG	60.721389	45.104167	05500	Y
ABOBA	60.661667	43.810833	14	T753	B	TUNOB	59.383056	42.328611	05500	N	TITEN	60.939444	44.138056	05500	Y
ABODA	35.413889	-7.833333	14	A857	L	KORNO	35.833333	-7.416667	12500	N	IBALU	34.444444	-8.789167	12500	Y
ABODA	35.413889	-7.833333	14	R722	L	AMSEL	35.966667	-7.883333	06500	Y	MARJA	34.742222	-7.776944	06500	Y
ABODA	35.413889	-7.833333	14	UN857	H	KORNO	35.833333	-7.416667	19500	N	IBALU	34.444444	-8.789167	19500	Y
ABODA	35.413889	-7.833333	14	UR722	H	AMSEL	35.966667	-7.883333	19500	Y	MARJA	34.742222	-7.776944	19500	Y
ABODE	-26.665711	-48.852369	14	UZ38	H	UMDEX	-27.554914	-49.507025	24500	Y	UGINO	-26.467064	-48.705811	24500	N
ABODI	60.631944	57.461667	14	T635	B	OKTIL	60.716667	55.700000	16500	N	DETEG	60.302222	62.101944	16500	Y
ABODU	51.511389	6.462500	14	L179	L	VEBAK	51.457978	6.348067	03500	N	SUMOP	51.567778	6.583611	03500	Y
ABOGA	65.250833	77.427222	14	W128	B	TARSA	64.917222	77.781944	05500	Y	LUNOD	65.662778	76.977500	05500	Y
ABOGH	17.346667	44.621667	14	V625	B					N	ELONA	16.964722	44.356667	11500	Y
ABOKI	64.455556	48.811111	14	P35	B	LEDNA	64.716944	47.074167	05500	Y	LANEP	64.385000	49.242500	05500	Y
ABOKI	64.455556	48.811111	14	T753	B	GOSUM	63.706389	47.705278	05500	N	AMEDO	64.792778	49.331111	05500	Y
ABOKO	68.526944	167.586667	14	B970	B	MAKUB	69.205000	169.103333	07500	Y	UBONI	68.339444	167.176944	07500	Y
ABOKR	-14.590000	29.428333	14	A607	L	VND66	-14.000981	29.143600	05000	Y	AVIVA	-15.668056	29.950000	05000	Y
ABOLA	47.982222	38.416111	14	L69	B	BEDBA	48.074722	37.682778	11500	N	GONED	47.900000	39.000000	15500	Y
ABOLI	55.887222	111.381944	14	G363	B					N	APSAP	55.944722	110.718889	10500	Y
ABOLI	55.887222	111.381944	14	G363	H	RIMIB	55.336111	116.324444	29500	Y					N
ABOLI	55.887222	111.381944	14	W276	B	TINRO	55.841389	110.729167	10500	Y	UMOSO	56.183889	113.600556	12500	Y
ABOLO	47.000278	27.333056	14	T74	L	TEVSA	46.876111	27.203333	04500	Y	ISI	47.234272	27.579681	05500	Y
ABOLO	47.000278	27.333056	14	Y33	L					N	BELMU	47.317222	27.353056	05500	Y
ABOMA	53.483611	145.918333	14	B913	B	UGLIS	52.800278	143.613056	07500	Y					N
ABOMA	53.483611	145.918333	14	G73	B	ERMIS	53.513889	144.012222	07500	Y	ROMEM	53.453611	147.001667	07500	Y
ABOMA	53.483611	145.918333	14	L771	H	AGUBI	55.320278	148.490000	26500	Y	NIKTU	51.896944	144.404722	26500	Y
ABOMA	53.483611	145.918333	14	T577	H	MASET	53.516944	143.434722	26500	Y	ROMEM	53.453611	147.001667	26500	Y
ABONA	46.192500	75.315833	14	N170	B	MAROR	45.622222	75.585833	12000	Y	BLH	46.883083	74.983806	12000	Y
ABORI	49.741944	136.677778	14	B936	B	RELPI	49.590278	136.437778	08500	Y	LALET	50.090278	137.236111	08500	Y
ABORI	49.741944	136.677778	14	W136	L	FI	49.444167	136.567778	08500	Y	RANIR	49.972500	136.765833	08500	Y
ABOSI	39.779250	-1.284583	14	M871	B	MINGU	39.826156	-1.480819	15500	N	MABUX	39.549194	-1.149750	09500	Y
ABOSO	66.700556	64.273056	14	W94	B	KAMNI	66.433889	64.364722	09500	Y	EVEVA	67.000000	64.167500	11500	Y
ABOSU	61.291667	42.535833	14	T541	B	ODEDA	60.598611	38.858333	05500	N	ODNUS	61.700556	45.068056	05500	Y
ABOTO	49.428889	83.089167	14	Z727	B	UKM	50.032778	82.508639	12000	Y	LATRI	47.871389	84.541389	12000	Y
ABOXO	13.901875	19.326597	14	UM214	H	NAPEN	12.979444	19.511944	25000	Y	PODGA	14.853056	19.133889	25000	Y
ABOXO	13.901875	19.326597	14	UM863	H	ABEPI	14.371142	20.512197	24500	Y	ERTOM	13.430856	18.155664	24500	Y
ABOXU	63.582500	25.391389	14	Y77	H	TADOX	62.530833	22.342778	28500	Y	BAVMO	63.949444	26.550278	28500	Y
ABOXU	63.582500	25.391389	14	Y86	B	XEVLO	63.365833	25.380278	09500	Y	DODEP	63.723333	25.398889	09500	N
ABQ	35.043794	-106.816311	14	J13	H	TCS	33.282503	-107.280547	18000	Y	FRIHO	35.438056	-106.649536	18000	Y
ABQ	35.043794	-106.816311	14	J15	H	CURLY	35.417986	-107.092311	18000	Y	CNX	34.367017	-105.678006	18000	Y
ABQ	35.043794	-106.816311	14	J18	H	FTI	35.657550	-105.135597	18000	Y	SJN	34.424042	-109.143531	18000	Y
ABQ	35.043794	-106.816311	14	J57	H					N	ONM	34.338900	-106.820469	18000	Y
ABQ	35.043794	-106.816311	14	J6	H	TCC	35.182206	-103.598581	18000	Y	ZUN	34.965753	-109.154508	18000	Y
ABQ	35.043794	-106.816311	14	J72	H	MIERA	34.956872	-106.114156	18000	Y	LORAT	35.144289	-107.278144	18000	Y
ABQ	35.043794	-106.816311	14	J78	H	ZUN	34.965753	-109.154508	18000	Y	TCC	35.182206	-103.598581	18000	Y
ABQ	35.043794	-106.816311	14	V12	L	HEGMA	35.038822	-107.019200	09000	Y	OTO	35.072269	-105.936081	12000	Y
ABQ	35.043794	-106.816311	14	V187	L	BUPNY	34.922997	-106.762936	08000	Y	AWASH	35.276511	-106.987592	09000	Y
ABQ	35.043794	-106.816311	14	V190	L	ACOMA	34.887706	-107.421822	09000	Y	DULKE	35.243442	-106.279397	13000	Y
ABQ	35.043794	-106.816311	14	V234	L	STONY	34.762386	-107.207706	09000	Y	CYOTE	34.959914	-106.379111	10000	Y
ABQ	35.043794	-106.816311	14	V263	L	BUPNY	34.922997	-106.762936	08000	Y	FRIHO	35.438056	-106.649536	09500	Y
ABQ	35.043794	-106.816311	14	V291	L	CYOTE	34.959914	-106.379111	10000	Y	HEXEM	35.063222	-106.904836	08300	Y
ABQ	35.043794	-106.816311	14	V60	L	CUBBA	35.226289	-107.159678	08600	Y	CYOTE	34.959914	-106.379111	10000	Y
ABQ	35.043794	-106.816311	14	V611	L	ONM	34.338900	-106.820469	08000	Y	NODME	35.178789	-106.696808	09600	Y
ABQ	35.043794	-106.816311	14	V68	L	PEDRA	35.511314	-106.969547	09000	Y	BEANN	34.834553	-106.378436	12000	Y
ABR	45.417356	-98.368719	14	J158	H					N	RAP	43.976039	-103.012328	18000	Y
ABR	45.417356	-98.368719	14	J32	H	DLH	46.802164	-92.202869	18000	Y	DPR	45.078175	-101.715072	18000	Y
ABR	45.417356	-98.368719	14	J45	H	FSD	43.649492	-96.781125	18000	Y					N
ABR	45.417356	-98.368719	14	J70	H	GEP	45.145686	-93.373181	18000	Y	DIK	46.860039	-102.773500	18000	Y
ABR	45.417356	-98.368719	14	J90	H	MLS	46.382228	-105.953533	20000	Y	RWF	44.467275	-95.128231	18000	Y
ABR	45.417356	-98.368719	14	Q19	H	FSD	43.649492	-96.781125	0	Y					N
ABR	45.417356	-98.368719	14	T405	L	EFJAM	45.215161	-98.356631	0	Y	WODTY	46.011350	-98.488189	0	Y
ABR	45.417356	-98.368719	14	T462	L	IRIWY	46.053256	-99.431286	0	Y	FIBDA	45.324106	-98.102617	0	Y
ABR	45.417356	-98.368719	14	V15	L					N	IRIWY	46.053256	-99.431286	05000	Y
ABR	45.417356	-98.368719	14	V170	L	WODTY	46.011350	-98.488189	03300	Y	AZZOZ	45.255081	-98.218064	05000	Y
ABR	45.417356	-98.368719	14	V263	L	OPNAH	45.324692	-98.536019	04000	Y					N
ABR	45.417356	-98.368719	14	V344	L	UNIBY	45.299586	-99.650400	06500	Y	OPLOW	45.535822	-98.238003	03900	Y
ABRAM	34.333333	12.637778	14	M727	B	EDELI	35.081111	12.633333	09500	N	AMWAJ	33.485556	12.648611	19500	Y
ABRAM	34.333333	12.637778	14	N163	B					N	CONCH	32.991389	13.026111	19500	Y
ABRAM	34.333333	12.637778	14	P706	B					N	SKATE	33.750000	13.005000	06500	Y
ABRAN	43.617222	33.122222	14	M860	H	TUNSA	43.923333	32.758333	27500	Y	KUGOS	42.780556	34.087778	27500	Y
ABRAS	51.725278	77.181389	14	L988	B	EKTUS	51.706944	76.884722	12000	Y	PIVAL	51.763611	77.847222	12000	Y
ABRAS	51.725278	77.181389	14	P984	B	KEKAM	51.383333	77.258056	12000	Y	PVL	52.209611	77.095028	12000	Y
ABRAT	39.821675	-7.654247	14	UN745	H	PINOX	40.290467	-7.109181	19500	Y	MAGUM	39.167433	-8.392419	19500	Y
ABREG	46.306944	9.551389	14	Y170	B					N	ARGAX	47.050000	9.298056	13500	Y
ABREG	46.306944	9.551389	14	Y170	L	DILEB	45.975000	9.662222	16000	N					N
ABREK	46.340278	76.528611	14	N126	B	TDK	45.106194	78.429889	21000	Y	AGADI	48.099722	73.560556	21000	Y
ABREL	59.913056	31.335000	14	P997	B	UMUTA	59.905000	30.594722	10500	N	UMKAN	59.914722	32.083611	10500	Y
ABREL	59.913056	31.335000	14	T693	B	BESNO	59.681111	31.157778	05500	N	TUBNI	60.043056	31.433889	05500	Y
ABREN	63.243889	84.639167	14	B247	B	LARVI	61.698333	87.547500	07500	Y					N
ABREN	63.243889	84.639167	14	R809	B	DIRUK	63.770556	82.824444	05500	Y	OTRIS	62.247222	87.711111	08500	Y
ABREP	54.593889	128.271111	14	W25	L	BERER	54.417222	127.417778	08500	Y	GORAR	54.633889	128.467778	09500	Y
ABRER	62.820000	112.821667	14	B912	L	NITNO	63.135556	111.378611	06500	Y	DEM	62.541111	114.020833	06500	Y
ABRES	72.595833	171.419444	14	M137	H					N	LUTEM	71.890278	168.003889	26500	Y
ABRID	58.161389	108.481667	14	W133	B	KRN	57.771889	108.067500	09500	Y	DISED	59.523889	110.016944	09500	Y
ABRIN	59.220278	150.173611	14	G119	B	BANOT	59.676944	149.146944	06500	Y	RUDNA	58.785278	151.111944	06500	Y
ABRIN	59.220278	150.173611	14	G902	H	ORSOR	59.623611	151.125278	26500	Y	KUSED	59.126944	149.960278	26500	Y
ABRIR	65.416742	9.821517	14	KY955	L	EVGES	65.378622	8.629447	00500	Y	ARNOR	65.455739	11.583333	00500	Y
ABRIX	43.646389	-1.962500	14	N858	H	DGO	42.453306	-2.880694	19500	N					N
ABROD	40.698889	49.506944	14	M11	B	ERLEV	40.730278	49.241944	07500	Y	AMOKU	40.520000	50.921111	07500	Y
ABROG	55.667500	82.478889	14	P982	H	MEMUR	55.407222	83.546111	26500	Y	NEGEK	55.715000	82.278333	26500	Y
ABROK	51.593056	29.031667	14	M854	B	BABUN	52.181389	28.781389	09500	Y	GOLKU	50.583889	29.414722	06562	Y
ABROK	51.593056	29.031667	14	Z366	B					N	TEBHE	53.143333	29.583333	09500	Y
ABROL	40.208889	50.851667	14	L850	B	DUKAN	39.991631	51.498911	07500	Y	BAKUV	40.472500	50.050833	04500	Y
ABROX	45.028333	11.732500	14	KY139	L	NISIL	44.984444	11.200278	04000	Y	CHI	45.071083	12.281278	04000	Y
ABRUT	44.450256	25.183167	14	T285	L	VAMON	44.399444	24.679722	06500	Y					N
ABSAD	63.291986	8.123450	14	KY978	L	ERSES	63.379353	8.385336	01300	Y	UNDEL	63.296519	7.855594	01300	Y
ABSAG	52.812222	14.224722	14	Y218	B	GERGA	52.602503	14.028136	09500	N	ALUKA	52.899167	14.306667	09500	Y
ABSAL	36.366111	3.761111	14	B726	L	ZEM	36.795000	3.570833	09500	Y	CHLAL	35.666667	4.063611	09500	Y
ABSAL	36.366111	3.761111	14	UB726	H	ZEM	36.795000	3.570833	24500	Y	CHLAL	35.666667	4.063611	24500	Y
ABSAL	36.366111	3.761111	14	UM989	H	ZEM	36.795000	3.570833	31000	Y	CHLAL	35.666667	4.063611	31000	Y
ABSAL	36.366111	3.761111	14	UZ888	H	BABOR	36.484444	5.000000	26000	Y	EVALO	36.248056	2.642778	26000	Y
ABSAM	54.825586	5.718019	14	KY609	L	XEKRI	54.467306	5.350803	02000	Y	EBUSA	55.000000	5.902478	02000	Y
ABSAM	54.825586	5.718019	14	KY676	L	ELSUR	54.606247	6.367889	02000	Y	ADUNU	55.000000	5.204722	02000	Y
ABSAV	50.641372	-1.174736	14	L980	B	KATHY	50.520442	-1.333397	10500	N	AVANT	50.820000	-0.938347	10500	Y
ABSAX	42.333611	32.583611	14	N743	L	UDROS	42.738889	30.596111	19500	N	GAKSU	42.189167	33.814167	19500	Y
ABSAX	42.333611	32.583611	14	T641	L	GIPDA	42.246944	32.205000	19500	N	BIMVO	42.456111	33.131944	19500	Y
ABSAX	42.333611	32.583611	14	UN743	H	UDROS	42.738889	30.596111	28500	N	GAKSU	42.189167	33.814167	28500	Y
ABSAX	42.333611	32.583611	14	UT641	H	GIPDA	42.246944	32.205000	28500	N	BIMVO	42.456111	33.131944	28500	Y
ABSEB	63.441911	8.719811	14	KY978	L	IPROL	63.479914	8.925794	01400	Y	ERSES	63.379353	8.385336	01300	Y
ABSED	50.895278	133.043056	14	W125	B	OLEGO	49.398611	133.424444	10500	Y	DOMON	51.116944	132.984444	10500	Y
ABSER	59.897222	22.996667	14	Y367	B	EKNID	59.716667	22.162500	09500	Y	NUNTO	60.083611	23.893611	09500	N
ABSET	36.610556	3.275278	14	UZ444	H	BNA	36.651297	3.591522	26000	Y	TIFAT	36.581944	3.058333	26000	Y
ABSIE	46.583333	-0.458333	14	G54	L	BETOB	46.580000	-0.250000	06500	Y	LUGEN	46.583333	-0.861111	06500	Y
ABSIE	46.583333	-0.458333	14	R66	L	BETOB	46.580000	-0.250000	06500	Y	LUGEN	46.583333	-0.861111	06500	Y
ABSIX	49.929444	7.330278	14	Q762	L	OLIVI	49.778297	7.605650	06000	Y	SOMIM	49.949444	7.197500	06000	Y
ABSIX	49.929444	7.330278	14	Z100	L	SOMIM	49.949444	7.197500	05000	N	ULKIG	49.869722	7.719444	05000	Y
ABSOL	22.810267	120.291356	14	Q14	H	TNN	23.135306	120.206194	29000	Y	ZUBAT	21.783056	120.557778	29000	Y
ABSON	49.630556	23.756111	14	L621	B	GOTIX	50.021667	23.211944	15500	Y	BUKOV	47.951667	25.958333	25500	N
ABSON	49.630556	23.756111	14	L981	B	DIBED	49.888333	23.058333	08530	Y	KUSAK	49.345000	24.501667	08530	Y
ABSOR	52.452222	96.099722	14	W239	L	GRIBA	52.250833	95.643611	14500	Y	KURES	53.585556	97.330000	15500	Y
ABSUK	68.318625	15.901464	14	KY979	L	ELVEN	68.402214	16.338433	02200	Y	USUPI	68.152783	15.279392	01200	Y
ABSUK	68.318625	15.901464	14	KY981	L	EVODU	68.772258	16.219367	04600	Y	USUPI	68.152783	15.279392	01200	Y
ABSUL	51.385000	9.069722	14	Y870	L	PELUN	51.201389	8.526667	20500	N					N
ABSUL	51.385000	9.069722	14	Z858	L	MIPDU	51.403056	9.723333	06000	Y	ROSUX	51.398333	8.903056	06000	N
ABSUN	54.292278	-6.254928	14	N34	L	NEVRI	54.068333	-6.269833	07500	N	BELZU	54.661111	-6.230000	05500	Y
ABTAL	48.854633	10.107061	14	L173	L	RIXED	48.829444	10.418611	06000	Y	GUPIN	48.882636	9.748064	06000	Y
ABTAM	67.534497	14.066483	14	KY979	L	TIXIB	67.910350	14.559883	01200	Y	NUMSI	67.325339	13.826044	01200	Y
ABTAS	55.346944	34.156944	14	T286	B	KOLED	55.453056	33.766389	09500	N					N
ABTAS	55.346944	34.156944	14	T779	B	AMSAL	55.242222	33.061111	17500	N	NUTKI	55.189722	34.891389	17500	Y
ABTED	39.870000	69.293333	14	Z345	B	MIRVI	39.548333	69.903333	21000	Y	PF	40.060556	68.945556	21000	Y
ABTEK	41.810833	49.305556	14	N161	B	LEKBA	41.526667	48.738333	07500	Y	GASBI	42.436389	50.469722	07500	Y
ABTEK	41.810833	49.305556	14	N43	B	BUMAR	42.028333	48.921667	07500	Y	AMIRU	41.349444	50.106111	07500	Y
ABTEK	41.810833	49.305556	14	Y124	B					N	EKRAM	41.138889	50.012222	07500	Y
ABTIM	44.625000	10.615556	14	Z963	L					N	RIPDU	44.622500	10.475000	09500	N
ABTIR	32.848889	-12.801667	14	UN873	H	MITLA	31.308333	-14.082222	19500	Y	BENTU	34.628333	-11.243611	19500	N
ABTOB	54.683333	31.316667	14	KR700	L	BATTE	54.991389	30.951389	01500	Y	POKKO	54.686944	31.533333	01500	Y
ABTOD	-32.995000	135.133333	14	A585	B	FRAZA	-33.434781	135.874272	03000	Y	CDU	-32.126667	133.726944	03000	Y
ABTOD	-32.995000	135.133333	14	J21	B	ISLAV	-32.860464	132.346544	02900	Y	WHA	-33.058056	137.524167	03000	Y
ABTOK	6.305000	102.295556	14	M644	H	DUGON	8.023547	102.096825	28500	Y	VKB	6.163456	102.314200	28500	N
ABTOL	-40.586667	175.657222	14	V468	B	OH	-40.209606	175.391958	05000	N					N
ABTOL	-40.586667	175.657222	14	Y226	B	PM	-40.320247	175.637847	05000	N	ANOKU	-40.812500	175.516111	07300	Y
ABTOL	-40.586667	175.657222	14	Y780	B	TARUA	-39.454972	176.159667	07800	N					N
ABTOL	-40.586667	175.657222	14	Y820	B	UVUSI	-40.328111	175.935694	04900	N					N
ABTOS	53.245811	0.426747	14	N110	H	DOLAS	52.978611	1.000833	26000	Y	ODNEK	53.577000	-0.303625	26000	Y
ABTOS	53.245811	0.426747	14	Y70	B	SUPEL	53.227778	0.591111	18000	Y	OTBED	53.287975	0.031836	18000	Y
ABTOX	-18.786911	147.170769	14	R213	H	TL	-19.244194	146.758222	03100	Y	WYNOT	-16.255211	149.405353	01500	Y
ABTUB	36.000556	117.367778	14	A593	B	DALIM	36.417778	117.213056	07165	Y	OVTIT	35.070556	117.712500	05203	Y
ABTUB	36.000556	117.367778	14	W568	B	LEDOV	36.775000	117.368333	06883	Y					N
ABTUD	27.964722	112.136944	14	R343	B	LLC	28.068333	112.208333	05282	Y	REKSO	27.773611	112.003333	05282	Y
ABTUD	27.964722	112.136944	14	W227	B	SEBMO	27.992778	112.245556	05282	Y					N
ABTUL	70.800000	128.948333	14	G493	L	INBIS	71.247500	128.925556	05500	Y	PANAR	69.269167	129.018333	09500	Y
ABTUM	51.434350	1.374717	14	M84	B	KONAN	51.130764	2.000000	11000	Y	NONVA	51.646236	1.362308	11000	N
ABU	32.462833	13.169508	14	M707	B	NOSRO	32.890000	13.530000	06500	N					N
ABU	32.462833	13.169508	14	N163	B	CONCH	32.991389	13.026111	19500	N	TAWUS	31.871667	13.293333	19500	Y
ABU	32.462833	13.169508	14	V500	B	KDR	32.366667	13.616667	06500	Y	ZAW	32.778639	12.646389	06500	Y
ABU	32.462833	13.169508	14	V600	B					N	RYHAN	32.200000	13.500000	06500	Y
ABU	32.462833	13.169508	14	V700	B					N	TAWUS	31.871667	13.293333	06500	Y
ABU	32.462833	13.169508	14	V800	B					N	GWASM	32.133333	13.116667	06500	Y
ABU	32.462833	13.169508	14	V900	B					N	SAKKR	32.200278	12.800000	06500	Y
ABUBI	57.101667	29.386111	14	W790	L	GUBIT	56.941389	30.116111	05500	Y					N
ABUCU	-4.586167	-39.134667	14	UM654	H	LOMAK	-6.102222	-39.832778	24500	Y	DOTKU	-4.398889	-39.052778	24500	Y
ABUCU	-4.586167	-39.134667	14	UM791	H	ARMIR	-4.555833	-39.169444	24500	Y	USAMI	-4.599444	-39.119167	24500	Y
ABUGA	49.675000	36.830000	14	M996	B	KHR	49.928917	36.290444	17500	Y	LUSIG	49.136667	37.953333	17500	Y
ABUKA	49.465278	8.679167	14	L607	H	BANIM	49.718333	8.608833	24500	N	SUNEG	49.198611	8.864167	24500	Y
ABUKI	37.533611	15.559167	14	Q72	L	PIMOR	37.574167	15.860556	09500	Y	BERMI	37.505278	15.355278	09500	Y
ABULA	49.986111	68.395278	14	L86	B	AKELI	49.785278	68.222778	12000	Y	ABENU	50.485833	68.831111	12000	Y
ABULO	45.574167	6.995000	14	T345	L	ROCCA	45.745278	6.645583	17800	N	LURAG	45.527778	7.088889	17500	Y
ABULU	48.027500	55.925556	14	L992	B	ODPUT	47.501111	55.646111	12000	Y	LOGTO	48.534444	56.200556	12000	Y
ABUMA	64.639167	101.195000	14	R27	B	TURMA	64.294167	100.436667	10500	Y	GOLUK	64.764167	101.475000	08500	Y
ABUMI	65.950833	111.517222	14	B921	B	MAGOS	65.907500	111.647500	25500	Y	LUNOS	66.483056	109.936944	25500	Y
ABUMI	65.950833	111.517222	14	W187	B	NERDA	66.156111	111.750556	05500	Y	BELDO	64.560833	113.065556	05500	Y
ABUMI	65.950833	111.517222	14	W26	B	ADNEL	65.294167	108.490556	05500	Y					N
ABUMI	65.950833	111.517222	14	W67	B	LABEM	65.655833	107.000278	06500	Y					N
ABUMO	50.141667	8.923333	14	N850	L	BIBTA	50.266944	8.896944	13500	Y	BOMBI	50.056667	8.800278	13500	Y
ABUMO	50.141667	8.923333	14	Z3	L	BATGA	49.923611	9.052778	17500	N					N
ABUMO	50.141667	8.923333	14	Z41	L	KOSEK	49.922778	8.880556	13500	Y					N
ABUNO	62.000000	11.940256	14	L996	B	EVNEN	63.000000	11.640861	11500	N	INREX	61.013889	12.216667	11500	Y
ABUNO	62.000000	11.940256	14	T65	H	OSKOK	62.319653	12.262203	28500	Y	SVA	58.084497	7.908308	28500	Y
ABUNO	62.000000	11.940256	14	Z134	B					N	SOMUB	63.349167	11.805000	11500	N
ABUPI	41.751083	-7.236139	14	UN872	H	RALUS	41.936608	-7.116372	19500	N	CANAR	41.385706	-7.469758	19500	Y
ABURA	47.562500	66.720000	14	N161	B	TIROK	47.415556	65.843611	12000	Y	DZG	47.721417	67.761583	12000	Y
ABURI	58.078889	52.138056	14	N993	H	GUDLU	58.345833	51.269722	26500	Y	AGNOK	56.878333	55.907778	26500	Y
ABUSA	51.965556	101.690000	14	R229	B	EKVER	52.418611	100.706667	25500	Y	MATAK	51.145556	103.381667	25500	Y
ABUSE	-18.257667	-51.469333	14	UM544	H	GIDBU	-17.628333	-50.587500	25000	Y	OBGUV	-18.911750	-52.398994	25000	Y
ABUSE	-18.257667	-51.469333	14	UM775	H	UGTON	-18.675556	-50.676667	25500	N	UKLOD	-17.746944	-52.406389	25500	Y
ABUSE	-18.257667	-51.469333	14	UZ87	H	KOTUV	-17.054167	-52.170556	24500	N	UBMOR	-19.010556	-51.001667	24500	Y
ABUTA	61.366667	69.753333	14	R124	B	HMN	61.033000	69.127056	05500	Y	LARTU	61.995556	70.970278	05500	Y
ABUTO	52.988056	33.873056	14	L749	B	BUGOR	53.216667	32.464722	06500	Y	UNIGA	52.853056	34.653056	09500	Y
ABUTO	52.988056	33.873056	14	M55	B	TOBLO	52.968333	31.359722	06500	Y					N
ABUTO	52.988056	33.873056	14	M986	B	TIRAS	52.350000	33.310000	06500	N					N
ABUTO	52.988056	33.873056	14	N181	B	LIMPI	53.954722	35.337778	09500	N	PIMEN	52.275000	32.673333	06500	Y
ABUTO	52.988056	33.873056	14	T294	B	OLFID	53.533056	34.414722	09500	N					N
ABUTO	52.988056	33.873056	14	T535	B	MABIR	52.650000	31.548333	10500	Y	BERUN	53.374722	35.421389	09500	Y
ABV	-28.570653	16.533833	14	G465	L	OKTEL	-28.131614	15.000000	14500	Y	IBVIT	-28.414894	21.000122	14500	Y
ABV	-28.570653	16.533833	14	Q11	L	ANTIL	-28.506322	16.805569	20000	Y	PAREK	-28.495511	16.265975	20000	Y
ABV	-28.570653	16.533833	14	Q43	L	UTUMI	-30.538689	17.461925	20000	N					N
ABV	-28.570653	16.533833	14	Q62	L					N	UVBUD	-30.535733	17.080156	20000	Y
ABV	-28.570653	16.533833	14	UG465	H	OKTEL	-28.131614	15.000000	24500	Y	IBVIT	-28.414894	21.000122	24500	Y
ABV	-28.570653	16.533833	14	UN188	H	TEXAB	-30.534389	16.938636	24500	N	ETMUS	-28.333275	16.451619	24500	Y
ABV	-28.570653	16.533833	14	UQ11	H	ANTIL	-28.506322	16.805569	24500	Y	PAREK	-28.495511	16.265975	24500	Y
ABV	-28.570653	16.533833	14	UQ43	H	UTUMI	-30.538689	17.461925	24500	N					N
ABV	-28.570653	16.533833	14	UQ62	H					N	UVBUD	-30.535733	17.080156	24500	Y
ABVAM	48.258889	33.573333	14	M987	B	KVR	48.051000	33.212139	10500	Y	ORSUS	48.646111	34.277222	10500	Y
ABVAR	19.414111	120.628472	14	L625	B	ALDIS	18.597889	119.663611	14500	N	MEVIN	21.000000	122.550000	14500	Y
ABVAR	19.414111	120.628472	14	M646	B	POTIB	21.000000	120.758333	06500	Y	CHRIS	19.096361	120.602750	06500	Y
ABVAS	-22.938447	150.032261	14	V153	L	LERKI	-22.480000	149.583333	04100	N	RK	-23.382806	150.471667	04100	Y
ABVAT	-15.269722	178.761111	14	G593	B	ATOPO	-14.841944	178.791667	0	Y	AGSEK	-16.511667	178.671667	0	Y
ABVAX	47.460000	120.589167	14	A345	B	HLD	49.203333	119.821667	07694	Y	ELPUN	46.307222	121.071667	07694	Y
ABVEX	40.894167	40.657778	14	T165	L	NETPU	40.922778	40.418889	09500	Y	SUREL	40.867222	40.877222	13500	Y
ABVEX	40.894167	40.657778	14	UT165	H	NETPU	40.922778	40.418889	28500	Y	SUREL	40.867222	40.877222	28500	Y
